Code,Lib_court,Libelle,Section,Special,TypeChapitre,Nomenclature,Origine,DEquip,DOES,DOIS,DR,REquip,ROES,ROIS,RR,RegrTotalise,Supprime,SupprimeDepuis
281573,Matériel et outillage de voirie,Matériel et outillage de voirie,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2815731,Matériel roulant,Matériel roulant,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2815738,Autre matériel et outillage de voirie,Autre matériel et outillage de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281578,Autre matériel technique,Autre matériel technique,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28158,"Autres inst.,matériel,outil. techniques","Autres installations, matériel et outillage techniques",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817,Immo. corporelles reçues mises à dispo.,Immobilisations reçues au titre d'une mise à disposition,,,,M57-M57,Nature_Compte,,,,,,,,,,,
28171,Terrains gisement (m.à dispo),Terrains de gisement,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28172,Aménagements de terrains (m. à dispo),Agencements et aménagements de terrains,,,,M57-M57,Nature_Compte,,,,,,,,,,,
281721,"Plant. arbres, arbustes (mise à dispo)",Plantation d'arbres et d'arbustes,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281728,Autres agencements (m. à dispo),Autres agencements et aménagements,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28173,Constructions (m. à dispo),Constructions,,,,M57-M57,Nature_Compte,,,,,,,,,,,
281731,Bâtiments publics (m. à dispo),Bâtiments publics,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2817311,Bâtiments administratifs (m. à dispo),Bâtiments administratifs,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817312,Bâtiments scolaires (m. à dispo),Bâtiments scolaires,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817313,Bâtiments sociaux et médico-sociaux (mad,Bâtiments sociaux et médico-sociaux,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817314,Bâtiments culturels et sportifs (m. à di,Bâtiments culturels et sportifs,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817318,Autres bâtiments publics (m. à dispo),Autres bâtiments publics,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281732,Bâtiments privés (mise à dispo),Bâtiments privés,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2817321,Immeubles de rapport (mise à dispo),Immeubles de rapport,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817328,Autres bâtiments privés (mise à dispo),Autres bâtiments privés,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281735,Installations générales (m. à dispo),"Installations générales, agencements, aménagements des constructions",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281738,Autres constructions (m. à dispo),Autres constructions,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28174,Construct° sol d'autrui (mise à dispo),Constructions sur sol d'autrui,,,,M57-M57,Nature_Compte,,,,,,,,,,,
281741,Sol autrui - Bât. publics (mise à dispo),Constructions sur sol d'autrui - Bâtiments publics,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281742,Sol autrui - Immeuble rapport (mad),Constructions sur sol d'autrui - Immeubles de rapport,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281745,Sol autrui - Instal. géné. (mise dispo),"Constructions sur sol d'autrui - Installation générales, agencements, aménagements",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281748,Sol autrui - Autres construct° (mad),Constructions sur sol d'autrui - Autres constructions,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28175,"Instal., matériel et outil. (m. à dispo","Installations, matériel et outillage techniques",,,,M57-M57,Nature_Compte,,,,,,,,,,,
281751,Réseaux de voirie (m. à dispo),Réseaux de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281752,Installations de voirie (m. à dispo),Installations de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281753,Réseaux divers (mise à dispo),Réseaux divers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2817533,Réseaux câblés (mise à dispo),Réseaux câblés,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817534,Réseaux d'électrification (mise à dispo),Réseaux d'électrification,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817538,Autres réseaux (mise à dispo),Autres réseaux,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281754,Voies navigables (mise à dispo),Voies navigables,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281757,Matériel et outillage techniques (mad),Matériel et outillage techniques,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2817571,Matériel ferroviaire (mise à dispo),Matériel ferroviaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817572,Matériel technique scolaire (mad),Matériel technique scolaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817573,Matériel et outillage de voirie (mad),Matériel et outillage de voirie,,,,M57-M57,Nature_Compte,,,,,,,,,,,
28175731,Matériel roulant (mise à dispo),Matériel roulant,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28175738,Autre mat. et outillage de voirie (mad),Autre matériel et outillage de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817578,Autre matériel technique (mad),Autre matériel technique,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281758,"Autres inst.,matériel,outil. techniques","Autres installations, matériel et outillage techniques",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28178,Autres immo. corporelles (m. à dispo),Autres immobilisations corporelles reçues au titre d'une mise à disposition,,,,M57-M57,Nature_Compte,,,,,,,,,,,
281782,Matériel de transport (m. à dispo),Matériel de transport,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2817821,Matériel transport ferroviaire (mad),Matériel de transport ferroviaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817828,Autres matériels transport (m. à dispo),Autres matériels de transport,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281783,Matériel informatique (m. à dispo),Matériel informatique,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
2817831,Matériel informatique scolaire (m. à dis,Matériel informatique scolaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817838,Autre matériel informatique (m. à dispo),Autre matériel informatique,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281784,"Matériel bureau, Mobilier (m. à dispo)",Matériel de bureau et mobilier,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2817841,Matériel de bureau et mobilier scolaires,Matériel de bureau et mobilier scolaires,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2817848,Autres matériels de bureau et mobiliers,Autres matériels de bureau et mobiliers,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281785,Matériel téléphonie (m. à dispo),Matériel de téléphonie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281786,Cheptel (mise à disposition),Cheptel,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281788,Autres immo. corporelles (m. à dispo),Autres,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2818,Amort. autres immo. corporelles,Autres immobilisations corporelles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
28181,"Installations générales, aménagt divers","Installations générales, agencements, aménagements divers",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28182,Matériel de transport,Matériel de transport,,,,M57-M57,Nature_Compte,,,,,,,,,,,
281821,Matériel de transport ferroviaire,Matériel de transport ferroviaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281828,Autres matériels de transport,Autres matériels de transport,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28183,Matériel informatique,Matériel informatique,,,,M57-M57,Nature_Compte,,,,,,,,,,,
281831,Matériel informatique scolaire,Matériel informatique scolaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281838,Autre matériel informatique,Autre matériel informatique,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28184,Matériel de bureau et mobilier,Matériel de bureau et mobilier,,,,M57-M57,Nature_Compte,,,,,,,,,,,
281841,Matériel de bureau et mobilier scolaire,Matériel de bureau et mobilier scolaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
281848,Autres matériels de bureau et mobiliers,Autres matériels de bureau et mobiliers,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28185,Matériel de téléphonie,Matériel de téléphonie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28186,Cheptel,Cheptel,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28188,Autres immo. corporelles,Autres,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282,Amort. immo. reçues en affectation,Amortissements des immobilisations reçues en affectation,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2821,Terrains de gisement (affectation),Terrains de gisement,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2822,Aménagements de terrains (affectation),Agencements et aménagements de terrains,,,,M57-M57,Nature_Compte,,,,,,,,,,,
28221,Plantations d'arbres et d'arbustes,Plantations d'arbres et d'arbustes,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28228,Autres aménagt terrains (affectation),Autres agencements et aménagements de terrains,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2823,Constructions (affectation),Constructions,,,,M57-M57,Nature_Compte,,,,,,,,,,,
28231,Bâtiments publics (affectation),Bâtiments publics,,,,M57-M57,Nature_Compte,,,,,,,,,,,
282311,Bâtiments administratifs (affectation),Bâtiments administratifs,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282312,Bâtiments scolaires (affectation),Bâtiments scolaires,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282313,Bâtiments sociaux et médico-sociaux,Bâtiments sociaux et médico-sociaux,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282314,Bâtiments culturels et sportifs (affecta,Bâtiments culturels et sportifs,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282318,Autres bâtiments publics (affectation),Autres bâtiments publics,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28232,Bâtiments privés (affectation),Bâtiments privés,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
282321,Immeubles de rapport (affectation),Immeubles de rapport,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282328,Autres bâtiments privés (affectation),Autres bâtiments privés,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28235,Installations générales (affectation),"Installations générales, agencements, aménagements des constructions",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28238,Autres constructions (affectation),Autres constructions,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2824,Constructions sol d'autrui (affectation),Constructions sur sol d'autrui,,,,M57-M57,Nature_Compte,,,,,,,,,,,
28241,Construct° sol autrui - Bât. publics (af,Constructions sur sol d'autrui - Bâtiments publics,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28242,Construct° sol autrui - Immeuble rapport,Constructions sur sol d'autrui - Immeubles de rapport,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28245,Construct° sol autrui - Instal. Géné. (a,"Constructions sur sol d'autrui - Installation générales, agencements, aménagements",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28248,Construct° sol autrui - Autres (affectat,Constructions sur sol d'autrui - Autres constructions,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2825,"Install., matériel, outillage (affect.)","Installations, matériel et outillage techniques",,,,M57-M57,Nature_Compte,,,,,,,,,,,
28251,Réseaux de voirie,Réseaux de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28252,Installations de voirie,Installations de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28253,Réseaux divers (affectation),Réseaux divers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
282533,Réseaux câblés (affectation),Réseaux câblés,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282534,Réseaux d'électrification (affectation),Réseaux d'électrification,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282538,Autres réseaux (affectation),Autres réseaux,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28254,Voies navigables,Voies navigables,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28256,"Matériel incendie, déf. civile (affect.)",Matériel et outillage d'incendie et de défense civile,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28257,Matériel techniques (affectation),Matériel et outillage techniques,,,,M57-M57,Nature_Compte,,,,,,,,,,,
282571,Matériel ferroviaire (affectation),Matériel ferroviaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282572,Matériel technique scolaire(affectation),Matériel technique scolaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282573,Matériel et outillage de voirie (affect),Matériel et outillage de voirie,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2825731,Matériel roulant (affectation),Matériel roulant,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2825738,Autre mat. et outil. de voirie (affect.),Autre matériel et outillage de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282578,Autre matériel technique (affectation),Autre matériel technique,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28258,"Autres inst.,matériel,outil. techniques","Autres installations, matériel et outillage techniques",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2828,Autres immo. corporelles (affectation),Autres immobilisations corporelles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
28281,"Install. générales, agencements (affect)","Installations générales, agencements et aménagements divers",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28282,Matériel de transport (affectation),Matériel de transport,,,,M57-M57,Nature_Compte,,,,,,,,,,,
282821,Matériel transport ferroviaire (affectat,Matériel de transport ferroviaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282828,Autres matériels transport (affectation),Autres matériels de transport,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28283,Matériel informatique (affectation),Matériel informatique,,,,M57-M57,Nature_Compte,,,,,,,,,,,
282831,Matériel informatique scolaire (affectat,Matériel informatique scolaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282838,Autre matériel informatique (affectation,Autre matériel informatique,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28284,Matériel de bureau et mobilier (affectat,Matériel de bureau et mobilier,,,,M57-M57,Nature_Compte,,,,,,,,,,,
282841,Matériel de bureau et mobilier scolaire,Matériel de bureau et mobilier scolaire,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
282848,Autres matériels de bureau et mobiliers,Autres matériels de bureau et mobiliers,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28285,Matériel de téléphonie (affectation),Matériel de téléphonie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28286,Cheptel (affectation),Cheptel,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
28288,Autres immo. corporelles (affectation),Autres,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
29,Dépréciations des immobilisations,Dépréciations des immobilisations,,,,M57-M57,Nature_Compte,,,,,,,,,1,,
290,Dépréciations immo. incorporelles,Dépréciations des immobilisations incorporelles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2904,Subventions d'équipement versées,Subventions d'équipement versées,,,,M57-M57,Nature_Compte,,,,,,,,,,,
29041,Subventions d'équipement versées (NB),Subventions d'équipement versées (non budgétaire),,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
29042,Subventions d'équipement versées (B),Subventions d'équipement versées (budgétaire),,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2905,"Dépréciation marques, procédés, droits","Marques, procédés, droits et valeurs similaires",,,,M57-M57,Nature_Compte,,,,,,,,,,,
29051,"Dépréciation marques, procédés, droits","Marques, procédés, droits et valeurs similaires",,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
29052,"Dépréciation marques, procédés, droits","Marques, procédés, droits et valeurs similaires",,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
2908,Dépréciation autres immo. Incorporelles,Autres immobilisations incorporelles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
29081,Dépréciation autres immo. Incorporelles,Autres immobilisations incorporelles,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
29082,Dépréciation autres immo. Incorporelles,Autres immobilisations incorporelles,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
291,Dépréciation immo. corporelles,Dépréciation des immobilisations corporelles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2911,Dépréciation terrains,Terrains,,,,M57-M57,Nature_Compte,,,,,,,,,,,
29111,Dépréciation terrains (NB),Terrains (non budgétaire),,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
291111,Dépréciation terrains nus,Terrains nus,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2019-12-16T14:00:00
291112,Dépréciation terrains nus,Terrains nus,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,1,2019-12-16T14:00:00
29112,Dépréciation (B),Terrains (budgétaire),,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
291121,Dépréciation terrains de voirie,Terrains de voirie,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2019-12-16T14:00:00
291122,Dépréciation terrains de voirie,Terrains de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,1,2019-12-16T14:00:00
29113,Dépréc. terrain aménagé autre que voirie,Terrains aménagés autre que voirie,,,,M57-M57,Nature_Compte,,,,,,,,,,,
291131,Dépréc. terrain aménagé autre que voirie,Terrains de voirie,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2019-12-16T14:00:00
291132,Dépréc. terrain aménagé autre que voirie,Terrains de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,1,2019-12-16T14:00:00
29114,Dépréciations terrains de gisement,Terrains de gisement,,,,M57-M57,Nature_Compte,,,,,,,,,,,
291141,Dépréciations terrains de gisement,Terrains de voirie,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2019-12-16T14:00:00
291142,Dépréciations terrains de gisement,Terrains de voirie,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,1,2019-12-16T14:00:00
29115,Dépréciations terrains bâtis,Terrains bâtis,,,,M57-M57,Nature_Compte,,,,,,,,,,,
291151,Dépréciations terrains bâtis,Terrains bâtis,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2019-12-16T14:00:00
291152,Dépréciations terrains bâtis,Terrains bâtis,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,1,2019-12-16T14:00:00
29116,Dépréciations cimetières,Cimetières,,,,M57-M57,Nature_Compte,,,,,,,,,,,
291161,Dépréciations cimetières,Cimetières,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2019-12-16T14:00:00
291162,Dépréciations cimetières,Cimetières,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,1,2019-12-16T14:00:00
29117,Dépréciations bois et forêts,Bois et forêts,,,,M57-M57,Nature_Compte,,,,,,,,,,,
291171,Dépréciations bois et forêts,Bois et forêts,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2019-12-16T14:00:00
291172,Dépréciations bois et forêts,Bois et forêts,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,1,2019-12-16T14:00:00
