Code,DEquip,DOES,DOIS,DR,Lib_court,Libelle,Origine,REquip,ROES,ROIS,RR,RegrTotalise,Section,Special,Supprime,SupprimeDepuis,TypeChapitre,Nomenclature
2917542,0,040,,,Dépréciation voies navigables (B),Voies navigables (budgétaire),Nature_Compte,0,040,,,,,,,,,M57-M57
291757,,,,,Dépréciat° matériel et outillage tech,Matériel et outillage techniques,Nature_Compte,,,,,,,,,,,M57-M57
2917571,0,,,,"Dépréciat° matériel, outillage tech(NB)",Matériel et outillage techniques (non budgétaire),Nature_Compte,0,,,,,,,,,,M57-M57
29175711,0,,,,Dépréciat° Matériel ferroviaire,Matériel ferroviaire,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29175712,0,040,,,Dépréciat° Matériel ferroviaire,Matériel ferroviaire,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917572,0,040,,,"Dépréciat° matériel, outillage tech(B)",Matériel et outillage techniques (budgétaire),Nature_Compte,0,040,,,,,,,,,M57-M57
29175721,0,,,,Dépréciat° Matériel technique scolaire,Matériel technique scolaire,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29175722,0,040,,,Dépréciat° Matériel technique scolaire,Matériel technique scolaire,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917573,,,,,Dépréc. matériel et outillage de voirie,Matériel et outillage de voirie,Nature_Compte,,,,,,,,,,,M57-M57
29175731,,,,,Dépréciation matériel roulant,Matériel roulant,Nature_Compte,,,,,,,,,,,M57-M57
291757311,0,,,,Dépréciation matériel roulant,Matériel roulant,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
291757312,0,040,,,Dépréciation matériel roulant,Matériel roulant,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29175738,,,,,"Dépréc. autre matériel,outillage voirie",Autre matériel et outillage de voirie,Nature_Compte,,,,,,,,,,,M57-M57
291757381,0,,,,"Dépréc. autre matériel,outillage voirie",Autre matériel et outillage de voirie,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
291757382,0,040,,,"Dépréc. autre matériel,outillage voirie",Autre matériel et outillage de voirie,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917578,,,,,Dépréciat° Autre matériel technique,Autre matériel technique,Nature_Compte,,,,,,,,,,,M57-M57
29175781,0,,,,Dépréciat° Autre matériel technique,Autre matériel technique,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29175782,0,040,,,Dépréciat° Autre matériel technique,Autre matériel technique,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291758,,,,,"Autres inst.,matériel,outil. techniques","Autres installations, matériel et outillage techniques",Nature_Compte,,,,,,,,,,,M57-M57
2917581,0,,,,"Autres inst.,matériel,outil. techniques","Autres installations, matériel et outillage techniques",Nature_Compte,0,,,,,,,,,,M57-M57
2917582,0,040,,,"Autres inst.,matériel,outil. techniques","Autres installations, matériel et outillage techniques",Nature_Compte,0,040,,,,,,,,,M57-M57
29176,,,,,Collections et oeuvres d'art,Collections et oeuvres d'art,Nature_Compte,,,,,,,,,,,M57-M57
291761,0,,,,Collections et oeuvres d'art,Collections et oeuvres d'art,Nature_Compte,0,,,,,,,,,,M57-M57
291762,0,040,,,Collections et oeuvres d'art,Collections et oeuvres d'art,Nature_Compte,0,040,,,,,,,,,M57-M57
29178,,,,,Dépréc. Autres immos corporelles,Autres immobilisations corporelles reçues au titre d'une mise à disposition,Nature_Compte,,,,,,,,,,,M57-M57
291781,0,,,,Dépréc. Autres immos corporelles (NB),Autres immobilisations corporelles reçues au titre d'une mise à disposition (non budgétaire),Nature_Compte,0,,,,,,,,,,M57-M57
291782,0,040,,,Dépréc. Autres immos corporelles (B),Autres immobilisations corporelles reçues au titre d'une mise à disposition (budgétaire),Nature_Compte,0,040,,,,,,,,,M57-M57
2917821,,,,,Dépréc. matériel transport ferroviaire,Matériel de transport ferroviaire,Nature_Compte,,,,,,,,,,,M57-M57
29178211,0,,,,Dépréc. matériel transport ferroviaire,Matériel de transport ferroviaire,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29178212,0,040,,,Dépréc. matériel transport ferroviaire,Matériel de transport ferroviaire,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917828,,,,,Dépréc. autres matériels de transport,Autres matériels de transport,Nature_Compte,,,,,,,,,,,M57-M57
29178281,0,,,,Dépréc. autres matériels de transport,Autres matériels de transport,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29178282,0,040,,,Dépréc. autres matériels de transport,Autres matériels de transport,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291783,,,,,Dépréciat° Matériel informatique,Matériel informatique,Nature_Compte,,,,,,,,,,,M57-M57
2917831,,,,,Dépréc. matériel informatique scolaire,Matériel informatique scolaire,Nature_Compte,,,,,,,,,,,M57-M57
29178311,0,,,,Dépréc. matériel informatique scolaire,Matériel informatique scolaire,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29178312,0,040,,,Dépréc. matériel informatique scolaire,Matériel informatique scolaire,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917838,,,,,Dépréc. autre matériel informatique,Autre matériel informatique,Nature_Compte,,,,,,,,,,,M57-M57
29178381,0,,,,Dépréc. autre matériel informatique,Autre matériel informatique,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29178382,0,040,,,Dépréc. autre matériel informatique,Autre matériel informatique,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291784,,,,,"Dépréciat° Matériel de bureau, mobilier",Matériel de bureau et mobilier,Nature_Compte,,,,,,,,,,,M57-M57
2917841,,,,,Dépréc. matériel et mobilier scolaire,Matériel de bureau et mobilier scolaires,Nature_Compte,,,,,,,,,,,M57-M57
29178411,0,,,,Dépréc. matériel et mobilier scolaire,Matériel de bureau et mobilier scolaires,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29178412,0,040,,,Dépréc. matériel et mobilier scolaire,Matériel de bureau et mobilier scolaires,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917848,,,,,"Dépréc autre matériel de bureau,mobilier",Autres matériels de bureau et mobiliers,Nature_Compte,,,,,,,,,,,M57-M57
29178481,0,,,,"Dépréc autre matériel de bureau,mobilier",Autres matériels de bureau et mobiliers,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
29178482,0,040,,,"Dépréc autre matériel de bureau,mobilier",Autres matériels de bureau et mobiliers,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291785,,,,,Dépréciation matériel de téléphonie,Matériel de téléphonie,Nature_Compte,,,,,,,,,,,M57-M57
2917851,0,,,,Dépréciation matériel de téléphonie,Matériel de téléphonie,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917852,0,040,,,Dépréciation matériel de téléphonie,Matériel de téléphonie,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291786,,,,,Dépréciation cheptel,Cheptel,Nature_Compte,,,,,,,,,,,M57-M57
2917861,0,,,,Dépréciation cheptel,Cheptel,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917862,0,040,,,Dépréciation cheptel,Cheptel,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291788,,,,,Dépréciation autres immos corporelles,Autres,Nature_Compte,,,,,,,,,,,M57-M57
2917881,0,,,,Dépréciation autres immos corporelles,Autres,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2917882,0,040,,,Dépréciation autres immos corporelles,Autres,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2918,,,,,Dépréc. Autres immos corporelles,Autres immobilisations corporelles,Nature_Compte,,,,,,,,,,,M57-M57
29181,0,,,,Dépréc. Autres immos corporelles (NB),Autres immobilisations corporelles (non budgétaire),Nature_Compte,0,,,,,,,,,,M57-M57
291811,0,,,,"Dépréc. install.générales,agenc.,aménag.","Installations générales, agencements et aménagements divers",Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
291812,0,040,,,"Dépréc. install.générales,agenc.,aménag.","Installations générales, agencements et aménagements divers",Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29182,0,040,,,Dépréc. Autres immos corporelles (B),Autres immobilisations corporelles (budgétaire),Nature_Compte,0,040,,,,,,,,,M57-M57
291821,,,,,Dépréc. matériel transport ferroviaire,Matériel de transport ferroviaire,Nature_Compte,,,,,,,,,,,M57-M57
2918211,0,,,,Dépréc. matériel transport ferroviaire,Matériel de transport ferroviaire,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2918212,0,040,,,Dépréc. matériel transport ferroviaire,Matériel de transport ferroviaire,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291828,,,,,Dépréc. autres matériels de transport,Autres matériels de transport,Nature_Compte,,,,,,,,,,,M57-M57
2918281,0,,,,Dépréc. autres matériels de transport,Autres matériels de transport,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2918282,0,040,,,Dépréc. autres matériels de transport,Autres matériels de transport,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29183,,,,,Dépréciat° Matériel informatique,Matériel informatique,Nature_Compte,,,,,,,,,,,M57-M57
291831,,,,,Dépréc. matériel informatique scolaire,Matériel informatique scolaire,Nature_Compte,,,,,,,,,,,M57-M57
2918311,0,,,,Dépréc. matériel informatique scolaire,Matériel informatique scolaire,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2918312,0,040,,,Dépréc. matériel informatique scolaire,Matériel informatique scolaire,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291838,,,,,Dépréc. autre matériel informatique,Autre matériel informatique,Nature_Compte,,,,,,,,,,,M57-M57
2918381,0,,,,Dépréc. autre matériel informatique,Autre matériel informatique,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2918382,0,040,,,Dépréc. autre matériel informatique,Autre matériel informatique,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29184,,,,,"Dépréciat° Matériel de bureau, mobilier",Matériel de bureau et mobilier,Nature_Compte,,,,,,,,,,,M57-M57
291841,,,,,Dépréc. matériel et mobilier scolaire,Matériel de bureau et mobilier scolaires,Nature_Compte,,,,,,,,,,,M57-M57
2918411,0,,,,Dépréc. matériel et mobilier scolaire,Matériel de bureau et mobilier scolaires,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2918412,0,040,,,Dépréc. matériel et mobilier scolaire,Matériel de bureau et mobilier scolaires,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
291848,,,,,"Dépréc autre matériel de bureau,mobilier",Autres matériels de bureau et mobiliers,Nature_Compte,,,,,,,,,,,M57-M57
2918481,0,,,,"Dépréc autre matériel de bureau,mobilier",Autres matériels de bureau et mobiliers,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2918482,0,040,,,"Dépréc autre matériel de bureau,mobilier",Autres matériels de bureau et mobiliers,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29185,,,,,Dépréciation matériel de téléphonie,Matériel de téléphonie,Nature_Compte,,,,,,,,,,,M57-M57
291851,0,,,,Dépréciation matériel de téléphonie,Matériel de téléphonie,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
291852,0,040,,,Dépréciation matériel de téléphonie,Matériel de téléphonie,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29186,,,,,Dépréciation cheptel,Cheptel,Nature_Compte,,,,,,,,,,,M57-M57
291861,0,,,,Dépréciation cheptel,Cheptel,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
291862,0,040,,,Dépréciation cheptel,Cheptel,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29188,,,,,Dépréciation autres immos corporelles,Autres,Nature_Compte,,,,,,,,,,,M57-M57
291881,0,,,,Dépréciation autres immos corporelles,Autres,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
291882,0,040,,,Dépréciation autres immos corporelles,Autres,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
292,,,,,Dépréciation immos reçues en affectation,Dépréciations des immobilisations reçues en affectation,Nature_Compte,,,,,,,,,,,M57-M57
2921,,,,,Dépréciat° Terrains (affectation),Terrains,Nature_Compte,,,,,,,,,,,M57-M57
29211,0,,,,Dépréciat° Terrains (non budgétaire),Terrains (non budgétaire),Nature_Compte,0,,,,,,,,,,M57-M57
292111,0,,,,Dépréciation terrains nus,Terrains nus,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292112,0,040,,,Dépréciation terrains nus,Terrains nus,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29212,0,040,,,Dépréciat° Terrains (non budgétaire),Terrains (non budgétaire),Nature_Compte,0,040,,,,,,,,,M57-M57
292121,0,,,,Dépréciation terrains de voirie,Terrains de voirie,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292122,0,040,,,Dépréciation terrains de voirie,Terrains de voirie,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29213,,,,,Dépréc.terrain aménagé sauf voirie,Terrains aménagés autre que voirie,Nature_Compte,,,,,,,,,,,M57-M57
292131,0,,,,Dépréc.terrain aménagé sauf voirie,Terrains aménagés autre que voirie,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292132,0,040,,,Dépréc.terrain aménagé sauf voirie,Terrains aménagés autre que voirie,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29214,,,,,Dépréciations terrains de gisement,Terrains de gisement,Nature_Compte,,,,,,,,,,,M57-M57
292141,0,,,,Dépréciations terrains de gisement,Terrains de gisement,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292142,0,040,,,Dépréciations terrains de gisement,Terrains de gisement,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29215,,,,,Dépréciations terrains bâtis,Terrains bâtis,Nature_Compte,,,,,,,,,,,M57-M57
292151,0,,,,Dépréciations terrains bâtis,Terrains bâtis,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292152,0,040,,,Dépréciations terrains bâtis,Terrains bâtis,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29217,,,,,Bois et forêts,Bois et forêts,Nature_Compte,,,,,,,,,,,M57-M57
292171,0,,,,Dépréciation bois et forêts,Bois et forêts,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292172,0,040,,,Dépréciation bois et forêts,Bois et forêts,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29218,,,,,Dépréciations autres terrains,Autres terrains,Nature_Compte,,,,,,,,,,,M57-M57
292181,0,,,,Dépréciations autres terrains,Autres terrains,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292182,0,040,,,Dépréciations autres terrains,Autres terrains,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2922,,,,,Dépréc. aménagt terrains,Agencements et aménagements de terrains,Nature_Compte,,,,,,,,,,,M57-M57
29221,0,,,,Dépréc. aménagt terrains(non budgétaire),Agencements et aménagements de terrains (non budgétaire),Nature_Compte,0,,,,,,,,,,M57-M57
292211,0,,,,Dépréc. plantation d'arbres et arbustes,Plantations d'arbres et arbustes,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292212,0,040,,,Dépréc. plantation d'arbres et arbustes,Plantations d'arbres et arbustes,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29222,0,040,,,Dépréc. aménagt terrains(budgétaire),Agencements et aménagements de terrains (budgétaire),Nature_Compte,0,040,,,,,,,,,M57-M57
29228,,,,,Dépréciation autres agenc. et aménag.,Autres agencements et aménagements,Nature_Compte,,,,,,,,,,,M57-M57
292281,0,,,,Dépréciation autres agenc. et aménag.,Autres agencements et aménagements,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292282,0,040,,,Dépréciation autres agenc. et aménag.,Autres agencements et aménagements,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2923,,,,,Dépréciation constructions,Constructions,Nature_Compte,,,,,,,,,,,M57-M57
29231,0,,,,Dépréciat° constructions(non budgétaire),Constructions (non budgétaire),Nature_Compte,0,,,,,,,,,,M57-M57
292311,,,,,Dépréc. bâtiments administratifs,Bâtiments administratifs,Nature_Compte,,,,,,,,,,,M57-M57
2923111,0,,,,Dépréc. bâtiments administratifs,Bâtiments administratifs,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2923112,0,040,,,Dépréc. bâtiments administratifs,Bâtiments administratifs,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
292312,,,,,Dépréc. bâtiments scolaires,Bâtiments scolaires,Nature_Compte,,,,,,,,,,,M57-M57
2923121,0,,,,Dépréc. bâtiments scolaires,Bâtiments scolaires,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2923122,0,040,,,Dépréc. bâtiments scolaires,Bâtiments scolaires,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
292313,,,,,"Dépréc. bât.sociaux,médico-sociaux",Bâtiments sociaux et médico-sociaux,Nature_Compte,,,,,,,,,,,M57-M57
2923131,0,,,,"Dépréc. bât.sociaux,médico-sociaux",Bâtiments sociaux et médico-sociaux,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2923132,0,040,,,"Dépréc. bât.sociaux,médico-sociaux",Bâtiments sociaux et médico-sociaux,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
292314,,,,,Dépréc. bât. culturels et sportifs,Bâtiments culturels et sportifs,Nature_Compte,,,,,,,,,,,M57-M57
2923141,0,,,,Dépréc. bât. culturels et sportifs,Bâtiments culturels et sportifs,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2923142,0,040,,,Dépréc. bât. culturels et sportifs,Bâtiments culturels et sportifs,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
292318,,,,,Dépréc. autres bâtiments publics,Autres bâtiments publics,Nature_Compte,,,,,,,,,,,M57-M57
2923181,0,,,,Dépréc. autres bâtiments publics,Autres bâtiments publics,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2923182,0,040,,,Dépréc. autres bâtiments publics,Autres bâtiments publics,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29232,0,040,,,Dépréciat° constructions(budgétaire),Constructions (budgétaire),Nature_Compte,0,040,,,,,,,,,M57-M57
292321,,,,,Dépréciation immeubles de rapport,Immeubles de rapport,Nature_Compte,,,,,,,,,,,M57-M57
2923211,0,,,,Dépréciation immeubles de rapport,Immeubles de rapport,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2923212,0,040,,,Dépréciation immeubles de rapport,Immeubles de rapport,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
292328,,,,,Dépréc. autres bâtiments privés,Autres bâtiments privés,Nature_Compte,,,,,,,,,,,M57-M57
2923281,0,,,,Dépréc. autres bâtiments privés,Autres bâtiments privés,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
2923282,0,040,,,Dépréc. autres bâtiments privés,Autres bâtiments privés,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29235,,,,,"Dépréc. install.,agenc.,aménag. constr.","Installations générales, agencements, aménagements des constructions",Nature_Compte,,,,,,,,,,,M57-M57
292351,0,,,,"Dépréc. install.,agenc.,aménag. constr.","Installations générales, agencements, aménagements des constructions",Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292352,0,040,,,"Dépréc. install.,agenc.,aménag. constr.","Installations générales, agencements, aménagements des constructions",Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
29238,,,,,Dépréciation autres constructions (mad),Autres constructions,Nature_Compte,,,,,,,,,,,M57-M57
292381,0,,,,Dépréciation autres constructions (mad),Autres constructions,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
292382,0,040,,,Dépréciation autres constructions (mad),Autres constructions,Nature_Compte,0,040,,,,,,1,2019-12-16T14:00:00,,M57-M57
2924,,,,,Dépréciation construct° sol d'autrui,Constructions sur sol d'autrui,Nature_Compte,,,,,,,,,,,M57-M57
29241,0,,,,Dépréciat° construct° sol d'autrui (NB),Constructions sur sol d'autrui (non budgétaire),Nature_Compte,0,,,,,,,,,,M57-M57
292411,0,,,,Dépréc.constr.sol autrui-Bât.publics,Constructions sur sol d'autrui - Bâtiments publics,Nature_Compte,0,,,,,,,1,2019-12-16T14:00:00,,M57-M57
